,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
26,Environmental Capex,-1.2835966999999995,-1.6371407899999995,-0.49451552999999965,-0.6928125800000001,-0.7191222600000002,-1.6581312199999996,-1.4589682200000005,-0.45644092999999997,-0.9619422700000001,-2.16585351,-3.5840986999999993,-6.392591149999999,-0.1876347000000011,-0.8998977700000003,-0.4642959100000001,-4.2172817,-4.93607236,-4.0001358499999995,-4.708848049999999,-3.7643142899999997,-3.2660150999999993,-2.60572021,-1.09232581,-3.1703257999999996,-1.9722299699999999,-1.9722299699999999,-2.2264569699999996,-1.9288649699999998,-2.7904679699999995,-2.55003997,-3.5035329199999996,-2.59337247,-1.9722299699999999,-3.0337429699999996,-2.07222997,-2.08582197,-2.35874515,-2.35874515,-2.35874515,-2.35874515,-2.62241715,-2.35874515,-2.4817451499999996,-2.35874515,-2.85874515,-3.74179615,-2.8687451499999996,-2.41874515,-2.79578273,-2.79578273,-2.79578273,-2.79578273,-3.06072773,-2.79578273,-4.261782729999999,-2.79578273,-2.79578273,-2.8957827299999996,-2.9957827299999997,-2.8957827299999996,-1.98588058,-1.98588058,-2.04596858,-1.98588058,-2.25212458,-1.98588058,-2.05188058,-1.98588058,-1.98588058,-1.98588058,-1.98588058,-2.86949558,-1.3312384199999998,-1.3312384199999998,-1.96123842,-3.46123842,-2.57123842,-1.73123842,-1.3312384199999998,-1.3312384199999998,-1.3312384199999998,-3.5312384199999993,-1.3312384199999998,-2.17123842
27,LTSA Capex,-0.1871545,-1.26216986,-4.49653084,-0.21083073,-1.20291131,-1.8538584699999998,-0.28676836,-0.35621476,-1.6505145099999998,-0.40871410999999996,-1.34908086,-2.05819168,-0.38162274999999996,-0.39974659,-2.2343155799999996,-0.38427703999999996,-0.41041173999999997,-6.5609584519999995,-0.3254851655999999,-0.42972745199999984,-2.0025902504,-0.4419912504,-0.36840846,-2.0732222503999997,-0.42972745199999984,-0.4419912504,-6.947965119156,-0.41127785302799996,-0.44862111915599995,-2.481189486092,-0.33659132077199994,-0.4361733637799998,-2.102599119156,-0.44862111915599995,-0.37393458689999987,-2.102599119156,-5.836173363779999,-0.44862111915599995,-6.995140435943339,-0.41744702082341983,-0.31005401131698,-2.5199347804430996,-0.4201980751466398,-0.4671697804430998,-2.1574083793566197,-0.9311193793566197,-0.39992178587549987,-2.1574083793566197,-2.4671697804430996,-0.4806193793566198,-2.000972670046969,-0.9037496413553006,-0.34035279905121374,-2.133379814044315,-0.5098569733583967,-0.4989979505992423,-2.050662647611448,-0.9703516476114482,-0.42660446553821224,-2.213012647611448,-2.4989979505992426,-0.5134766476114482,-2.01890079732562,-0.49178704239084176,-0.5211787973256199,-4.028764919858231,-0.38891590011911814,-0.5064829198582308,-2.21162479732562,-0.5211787973256199,-0.43300353252128543,-2.2434607973256195,-1.5064829198582306,-0.5211787973256199,-2.112716879285504,-0.48424753239730434,-0.5289964792855042,-5.159109363656103,-0.39474963862090495,-0.5140801636561043,-2.193389279285504,-0.5289964792855042,-0.4394985855091047,-2.322418319285504
28,Growth Capex,-6.62055366,-6.074707289999999,-4.21101644,-8.999534150000002,-4.688347799999999,-0.5962328600000001,-0.683996,-2.1318337900000004,-0.98132942,-2.9820979499999996,-1.4768627899999998,-3.15553349,-0.28211893,-0.09295526999999998,-0.0739544,-0.2453187,-0.1094,-0.1094,0.0,-0.20702772999999997,-0.200475,-3.0800763399999997,-2.66418247,-0.204225,0.0,-0.26083333,-0.26083333,-0.26083333,-0.26083333,-0.26083333,-0.26083333,-0.26083333,-0.26083333,-1.13883333,-1.23883333,-1.23983333,-0.260833,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.5458333299999999,-0.545833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.39999999999999997,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.23083332999999998,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35
29,Total Capex,9.834826849999999,10.291823909999998,11.011643630000002,12.46180477,13.07689386,7.272580919999999,5.0143097899999995,4.12913609,5.24161711,7.015451929999999,10.954058389999997,15.353388089999996,1.3612128400000012,1.9075445000000002,3.5364355199999995,5.927386940000001,6.18583188,11.431288202,5.9290417556,6.075661092,8.2136369704,9.9549364004,6.31628103,8.7585498504,2.8324231419999997,3.4610394604,11.885440096456,5.429942063027999,6.272646329155998,7.622487674392,6.675035480771999,4.15665507378,5.559928783056,8.468500989155999,5.6363077969,6.272886893056,8.733909373779998,4.631357459156,11.16834651174334,7.50268336082342,6.767272351316979,8.5852144022431,4.98643441514664,5.1289051204430995,8.013027426656619,10.58558800935662,8.9505769858755,8.62711406665662,6.8432179704431,3.55765356935662,5.834224403846969,8.6017028313553,5.769350989051214,7.351036548144316,5.530891163358396,5.531032140599241,6.5229733592114485,9.892661177611448,6.982258215538212,10.409049691411447,5.075335430599242,3.0898141276114486,7.45651764442562,5.207215522390841,5.37776825732562,8.92160274785823,3.8231063801191185,3.452590399858231,4.948838214425621,4.92433768732562,5.507093297521285,7.39673383337562,4.79116734985823,2.5812302273256194,6.759323715785504,8.261828562397305,6.800948949285504,9.933889940756103,2.9549210686209046,3.084131593656104,5.280778884085503,7.090104359285504,2.9507642855091047,5.690287446785504
30,EBITDA less Capex,34.95700268999999,23.650565330000003,27.09454745,9.583869529999994,18.677850789999987,19.83722623,25.170730100000004,26.834653030000005,23.689095159999987,12.024565970000001,12.225106539999997,17.0871896,29.133308889999988,21.32757879,10.833591909999996,8.984889435004746,6.9746643743291035,3.834079393682618,17.850707703217882,15.848174784767778,4.099118053575495,-1.7294879353136103,11.067502542591232,10.285123298031369,33.49240587759564,28.7889883611808,12.565141983656016,11.357592581924184,6.080183204767062,17.075023462547342,30.622370582084287,28.24598298351431,17.418895278904902,9.57506297817028,18.768153460174585,24.87561699450921,37.97997316434294,33.16562360590875,17.386520237297958,14.46068201125268,14.228414230353643,6.835835584696341,19.832886654681154,16.59149031198265,2.6012371038475655,-7.082081965830018,2.6406790916669376,6.114548613398161,32.28853199806046,27.646625984753435,15.593465889184177,7.168318592757617,7.264042000113973,6.852064555919796,19.292407590024364,15.985102535113604,3.2731707651429645,-6.359806135163892,0.7459556407262884,1.7848012658773724,30.848691107485976,26.8397239532544,14.575750225597254,10.88129558925742,7.697434456160913,5.84518811117883,21.757165748229966,19.449469731461548,10.431329434809427,6.302937237028608,9.578900276735892,7.606961107999318,33.00938585335159,23.97006804646258,9.486269854168096,0.8156247616865526,0.6778952316379998,4.39640361913145,20.71988483072139,18.180544294172915,9.450481576535058,3.0798961440588792,11.405642705038856,8.698336105104982
31,Beginning Cash Balance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.148873,8.971287,16.016099999999998,7.737374999999999,2.446901,5.867687,5.04217,15.943361999999999,18.676517,13.070478999999999,4.4025289999999995,-11.422666,-10.416765,14.073037999999999,33.987668,15.0,17.440334,14.567725,9.109278,30.775792,50.068847999999996,15.0,15.795271,25.824189,15.0,45.126746,70.471085,15.0,21.813033,28.384331999999997,15.0,27.1784,36.115865,15.0,0.284004,-4.698993,-18.493747,6.4653089999999995,26.782918,15.0,14.872119,14.839754,6.151713,18.147282999999998,26.835334999999997,14.567770999999999,0.910503,-5.641217999999999,-19.397774,4.152833,23.694255,15.0,18.60069,19.017113,7.628029,22.103448999999998,34.270769,15.0,14.069372,16.414337,6.834098999999999,32.608785,49.34379,15.0,8.690218999999999,2.2422809999999997,-7.930835999999999,5.662341,16.715752,11.595421,7.547307,11.824523
32,OpCo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ebitda,44.79182953999999,33.94238923999999,38.10619108,22.045674299999995,31.754744649999978,27.109807149999998,30.185039889999995,30.96378912,28.930712269999983,19.040017899999995,23.17916493,32.44057769,30.494521729999992,23.23512328999999,14.370027429999999,14.91227637500475,13.160496254329102,15.26536759568262,23.779749458817882,21.923835876767775,12.312755023975491,8.225448465086389,17.38378357259123,19.043673148431367,36.324829019595626,32.2500278215808,24.450582080112017,16.787534644952185,12.352829533923062,24.697511136939347,37.29740606285628,32.40263805729432,22.978824061960903,18.043563967326282,24.404461257074583,31.14850388756521,46.71388253812294,37.79698106506474,28.554866749041295,21.9633653720761,20.995686581670622,15.42104998693944,24.819321069827794,21.72039543242575,10.614264530504185,3.5035060435266026,11.591256077542438,14.741662680054784,39.13174996850356,31.204279554110055,21.427690293031144,15.770021424112917,13.033392989165186,14.20310110406411,24.823298753382755,21.516134675712845,9.796144124354413,3.5328550424475558,7.728213856264503,12.193850957288822,35.92402653808522,29.92953808086585,22.032267870022878,16.08851111164826,13.075202713486533,14.766790859037064,25.580272128349087,22.90206013131978,15.380167649235045,11.227274924354225,15.085993574257175,15.003694941374938,37.800553203209816,26.551298273788206,16.2455935699536,9.077453324083853,7.478844180923501,14.330293559887554,23.6748058993423,21.26467588782902,14.73126046062056,10.170000503344383,14.356406990547958,14.388623551890486
34,capex,-9.834826849999999,-10.29182391,-11.01164363,-12.461804770000002,-13.076893859999998,-7.272580919999999,-5.01430979,-4.12913609,-5.24161711,-7.0154519299999984,-10.954058389999998,-15.353388089999997,-1.3612128400000012,-1.9075445000000002,-3.5364355199999995,-5.92738694,-6.18583188,-11.431288202,-5.929041755599999,-6.075661091999999,-8.2136369704,-9.9549364004,-6.31628103,-8.7585498504,-2.8324231419999997,-3.4610394604,-11.885440096456,-5.429942063027999,-6.272646329155999,-7.6224876743920005,-6.675035480771999,-4.15665507378,-5.559928783056,-8.468500989156,-5.636307796899999,-6.272886893056,-8.73390937378,-4.631357459156,-11.16834651174334,-7.502683360823419,-6.76727235131698,-8.5852144022431,-4.98643441514664,-5.1289051204430995,-8.01302742665662,-10.58558800935662,-8.9505769858755,-8.627114066656619,-6.843217970443099,-3.55765356935662,-5.83422440384697,-8.601702831355299,-5.769350989051214,-7.351036548144316,-5.530891163358396,-5.531032140599241,-6.5229733592114485,-9.892661177611448,-6.982258215538212,-10.409049691411447,-5.075335430599242,-3.0898141276114486,-7.45651764442562,-5.207215522390842,-5.377768257325621,-8.92160274785823,-3.8231063801191185,-3.4525903998582304,-4.948838214425621,-4.92433768732562,-5.507093297521285,-7.396733833375619,-4.79116734985823,-2.58123022732562,-6.759323715785503,-8.261828562397303,-6.800948949285505,-9.933889940756105,-2.9549210686209046,-3.084131593656104,-5.280778884085504,-7.090104359285503,-2.9507642855091047,-5.690287446785503
35,working capital,,,,,,,,,,,,,,,,-20.05,-9.23,-10.45,-7.54,-3.73,4.49,-12.5,-17.52,5.029999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,other cash use,,,,,,,,,,,,,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Revolver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,interest expense,,,,,,,,,,,,,,,,-0.1580065319216689,-0.20197417956451416,-0.27531015667531483,-0.3028938819586866,-0.27903767428211024,-0.272108417321814,-0.3477076322518671,-0.3360337837775686,-0.3362027764222879,-0.3301043279453543,-0.3243592038586523,-0.3221515240619967,-0.3457145919420207,-0.3415939929056022,-0.34157695394135573,-0.3446583501625275,-0.3417284948207362,-0.3426185379216736,-0.3211200982972298,-0.3191240125718647,-0.32155880359383854,-0.3244221642959812,-0.3232734789368535,-0.3221258048391668,-0.3447650063242304,-0.34430170786810943,-0.34383131003811834,-0.3433841382871673,-0.34292228178889084,-0.34243820943950637,-0.3419773056092072,-0.34151685515993496,-0.3410643923073048,-0.34060482824549104,-0.3401456954180929,-0.3397020306445992,-0.3519861932555344,-0.35219321700715595,-0.3524137517730829,-0.35262366157158065,-0.3528367270635512,-0.35304264520732287,-0.35324828780611583,-0.35346392073098243,-0.35366558831884765,-0.3538703983951974,-0.3540885609971058,-0.3542825955380545,-0.3577188104937241,-0.358124385196871,-0.35849195649941634,-0.3588589732991432,-0.3592626856294062,-0.3596409413481258,-0.36002479089408607,-0.3603956734964206,-0.3607659675217992,-0.3611603059575146,-0.36152324792850016,-0.36188560693942934,-0.3653889372868167,-0.365816668693701,-0.3662507825318037,-0.3666912410759296,-0.3671167477104571,-0.3675415057976163,-0.3679937646076432,-0.3684099416363219,-0.3688253769988151
40,draw,,,,,,21.0,,,,,,15.0,10.0,,,15.0,15.0,20.0,10.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,repay,,,,,,,-11.0,-10.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,TLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,interest expense,-9.797131,-8.815868,-9.122129,-9.847840999999999,-9.516430999999999,-8.5339415,-9.999155,-8.84192145,-8.9498085,-8.84522613,-7.906619999999999,-8.591769,-9.951519,-9.029831999999999,-10.182398,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-7.0181249999999995,-6.986091645568158,-6.986091645568158,-6.986091645568158,-6.986091645568158,-6.986091645568158,-6.986091645568158,-6.8674439770466185,-6.8674439770466185,-6.8674439770466185,-6.8147696970124,-6.8147696970124,-6.8147696970124,-6.609166521864335,-6.609166521864335,-6.609166521864335,-6.608028999492651,-6.608028999492651,-6.608028999492651,-6.593037232097514,-6.593037232097514,-6.593037232097514,-6.593037232097514,-6.593037232097514,-6.593037232097514,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.548379996509216,-6.527053439193233,-6.527053439193233,-6.527053439193233,-6.527053439193233,-6.527053439193233,-6.527053439193233,-6.477706172972079,-6.477706172972079,-6.477706172972079,-6.477706172972079,-6.477706172972079,-6.477706172972079,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085,-6.3641827670704085
45,prepayment,,,-40.875,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.092636909096695,0.0,0.0,0.0,0.0,0.0,-29.974147837020322,0.0,0.0,-13.307186534960527,0.0,0.0,-51.94185477424852,0.0,0.0,-0.2873740728462916,0.0,0.0,-3.7873938682450725,0.0,0.0,0.0,0.0,0.0,-11.28182793809618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.387761848248437,0.0,0.0,0.0,0.0,0.0,-12.466677782186277,0.0,0.0,0.0,0.0,0.0,-28.67959728042203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,upsize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,dsra release,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,TLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,interest expense,-0.5401216249999999,-0.48602399999999996,-0.5029083437999999,-0.55543375,-0.536741,-0.48132778,-0.563968,-0.49869832999999997,-0.50478333,-0.49888471999999995,-0.445945,-0.484589,-0.07158416999999999,,,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333,-0.3958333333333333
52,prepayment,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,upsize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,dsra release,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Swaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,TaxRegister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ptd,0.0,0.0,-20.286033940095688,0.0,0.0,-19.076865247766513,0.0,0.0,-19.076865247766513,0.0,0.0,-19.076865247766513,0.0,0.0,-10.105742,0.0,0.0,-4.882265919889555,0.0,0.0,-4.882265919889555,0.0,0.0,-4.882265919889555,0.0,0.0,-14.483662372182575,0.0,0.0,-13.620349654554996,0.0,0.0,-13.620349654554996,0.0,0.0,-13.620349654554996,0.0,0.0,-13.06482020838889,0.0,0.0,-12.286078951544729,0.0,0.0,-12.286078951544729,0.0,0.0,-12.286078951544729,0.0,0.0,-8.765983355012544,0.0,0.0,-8.24347843060691,0.0,0.0,-8.24347843060691,0.0,0.0,-8.24347843060691,0.0,0.0,-10.583747451968213,0.0,0.0,-9.95289293874845,0.0,0.0,-9.95289293874845,0.0,0.0,-9.95289293874845,0.0,0.0,-7.915037460501227,0.0,0.0,-7.443253989956291,0.0,0.0,-7.443253989956291,0.0,0.0,-7.443253989956291
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,sweep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
